10:11AM  up 20 days, 14:36, 1 user, load averages: 0.18, 0.19, 0.17
 2:00PM  up 20 days, 18:26, 1 user, load averages: 0.45, 0.53, 0.47
 2:01PM  up 20 days, 18:26, 1 user, load averages: 0.38, 0.51, 0.46
 2:01PM  up 20 days, 18:26, 1 user, load averages: 0.32, 0.48, 0.45
 2:01PM  up 20 days, 18:27, 1 user, load averages: 0.25, 0.46, 0.45
 2:02PM  up 20 days, 18:27, 1 user, load averages: 0.18, 0.43, 0.43
 2:02PM  up 20 days, 18:27, 1 user, load averages: 0.20, 0.42, 0.43
 2:02PM  up 20 days, 18:28, 1 user, load averages: 0.20, 0.40, 0.42
 2:03PM  up 20 days, 18:28, 1 user, load averages: 0.15, 0.38, 0.41
 2:03PM  up 20 days, 18:28, 1 user, load averages: 0.25, 0.38, 0.41
 2:03PM  up 20 days, 18:29, 1 user, load averages: 0.25, 0.37, 0.41
 2:04PM  up 20 days, 18:29, 1 user, load averages: 0.32, 0.38, 0.41
 2:04PM  up 20 days, 18:29, 1 user, load averages: 0.37, 0.39, 0.41
 2:04PM  up 20 days, 18:30, 1 user, load averages: 0.26, 0.36, 0.40
 2:05PM  up 20 days, 18:30, 1 user, load averages: 0.27, 0.35, 0.40
 2:05PM  up 20 days, 18:30, 1 user, load averages: 0.29, 0.35, 0.40
 2:05PM  up 20 days, 18:31, 1 user, load averages: 0.27, 0.34, 0.39
 2:06PM  up 20 days, 18:31, 1 user, load averages: 0.19, 0.32, 0.38
 2:06PM  up 20 days, 18:31, 1 user, load averages: 0.21, 0.32, 0.38
 2:06PM  up 20 days, 18:32, 1 user, load averages: 0.15, 0.29, 0.37
 2:07PM  up 20 days, 18:32, 1 user, load averages: 0.11, 0.27, 0.36
 2:07PM  up 20 days, 18:32, 1 user, load averages: 0.26, 0.30, 0.37
 2:07PM  up 20 days, 18:33, 1 user, load averages: 0.27, 0.30, 0.36
 2:08PM  up 20 days, 18:33, 1 user, load averages: 0.26, 0.29, 0.36
 2:08PM  up 20 days, 18:33, 1 user, load averages: 0.27, 0.29, 0.35
 2:08PM  up 20 days, 18:34, 1 user, load averages: 0.19, 0.27, 0.34
 2:09PM  up 20 days, 18:34, 1 user, load averages: 0.21, 0.27, 0.34
 2:09PM  up 20 days, 18:34, 1 user, load averages: 0.15, 0.25, 0.33
 2:09PM  up 20 days, 18:35, 1 user, load averages: 0.11, 0.23, 0.32
 2:10PM  up 20 days, 18:35, 1 user, load averages: 0.08, 0.22, 0.32
 2:10PM  up 20 days, 18:35, 1 user, load averages: 0.13, 0.22, 0.32
 2:10PM  up 20 days, 18:36, 1 user, load averages: 0.09, 0.21, 0.31
 2:11PM  up 20 days, 18:36, 1 user, load averages: 0.06, 0.19, 0.30
 2:11PM  up 20 days, 18:36, 1 user, load averages: 0.04, 0.18, 0.29
 2:11PM  up 20 days, 18:37, 1 user, load averages: 0.03, 0.17, 0.28
 2:12PM  up 20 days, 18:37, 1 user, load averages: 0.09, 0.17, 0.28
 2:12PM  up 20 days, 18:37, 1 user, load averages: 0.06, 0.16, 0.27
 2:12PM  up 20 days, 18:38, 1 user, load averages: 0.04, 0.15, 0.27
 2:13PM  up 20 days, 18:38, 1 user, load averages: 0.03, 0.14, 0.26
 2:13PM  up 20 days, 18:38, 1 user, load averages: 0.02, 0.13, 0.25
 2:13PM  up 20 days, 18:39, 1 user, load averages: 0.01, 0.12, 0.24
 2:14PM  up 20 days, 18:39, 1 user, load averages: 0.01, 0.11, 0.24
 2:14PM  up 20 days, 18:39, 1 user, load averages: 0.09, 0.12, 0.24
 2:14PM  up 20 days, 18:40, 1 user, load averages: 0.06, 0.11, 0.23
 2:15PM  up 20 days, 18:40, 1 user, load averages: 0.04, 0.10, 0.23
 2:15PM  up 20 days, 18:40, 1 user, load averages: 0.16, 0.13, 0.23
 2:15PM  up 20 days, 18:41, 1 user, load averages: 0.11, 0.12, 0.23
 2:16PM  up 20 days, 18:41, 1 user, load averages: 0.30, 0.16, 0.24
 2:16PM  up 20 days, 18:41, 1 user, load averages: 0.29, 0.16, 0.24
 2:16PM  up 20 days, 18:42, 1 user, load averages: 0.21, 0.15, 0.23
 2:17PM  up 20 days, 18:42, 1 user, load averages: 0.22, 0.16, 0.23
 2:17PM  up 20 days, 18:42, 1 user, load averages: 0.23, 0.16, 0.23
 2:17PM  up 20 days, 18:43, 1 user, load averages: 0.30, 0.18, 0.24
 2:18PM  up 20 days, 18:43, 1 user, load averages: 0.21, 0.17, 0.23
 2:18PM  up 20 days, 18:43, 1 user, load averages: 0.29, 0.19, 0.24
 2:18PM  up 20 days, 18:44, 1 user, load averages: 0.21, 0.18, 0.23
 2:19PM  up 20 days, 18:44, 1 user, load averages: 0.22, 0.18, 0.23
 2:19PM  up 20 days, 18:44, 1 user, load averages: 0.30, 0.20, 0.24
 2:19PM  up 20 days, 18:45, 1 user, load averages: 0.21, 0.19, 0.23
 2:20PM  up 20 days, 18:45, 1 user, load averages: 0.15, 0.17, 0.23
 2:20PM  up 20 days, 18:45, 1 user, load averages: 0.26, 0.19, 0.23
 2:20PM  up 20 days, 18:46, 1 user, load averages: 0.26, 0.19, 0.23
 2:21PM  up 20 days, 18:46, 1 user, load averages: 0.18, 0.18, 0.23
 2:21PM  up 20 days, 18:47, 1 user, load averages: 0.13, 0.17, 0.22
 2:21PM  up 20 days, 18:47, 1 user, load averages: 0.09, 0.16, 0.21
 2:22PM  up 20 days, 18:47, 1 user, load averages: 0.07, 0.15, 0.21
 2:22PM  up 20 days, 18:48, 1 user, load averages: 0.26, 0.18, 0.22
 2:22PM  up 20 days, 18:48, 1 user, load averages: 0.40, 0.22, 0.23
 2:23PM  up 20 days, 18:48, 1 user, load averages: 0.35, 0.22, 0.23
 2:23PM  up 20 days, 18:49, 1 user, load averages: 0.25, 0.20, 0.23
 2:23PM  up 20 days, 18:49, 1 user, load averages: 0.16, 0.19, 0.22
 2:24PM  up 20 days, 18:49, 1 user, load averages: 0.25, 0.21, 0.22
 2:24PM  up 20 days, 18:50, 1 user, load averages: 0.24, 0.21, 0.22
 2:24PM  up 20 days, 18:50, 1 user, load averages: 0.24, 0.21, 0.22
 2:25PM  up 20 days, 18:50, 1 user, load averages: 0.17, 0.19, 0.22
 2:25PM  up 20 days, 18:51, 1 user, load averages: 0.12, 0.18, 0.21
 2:25PM  up 20 days, 18:51, 1 user, load averages: 0.16, 0.18, 0.21
 2:26PM  up 20 days, 18:51, 1 user, load averages: 0.25, 0.20, 0.22
 2:26PM  up 20 days, 18:52, 1 user, load averages: 0.18, 0.19, 0.21
 2:26PM  up 20 days, 18:52, 1 user, load averages: 0.13, 0.18, 0.21
 2:27PM  up 20 days, 18:52, 1 user, load averages: 0.16, 0.18, 0.21
 2:27PM  up 20 days, 18:53, 1 user, load averages: 0.17, 0.18, 0.21
 2:27PM  up 20 days, 18:53, 1 user, load averages: 0.20, 0.18, 0.21
 2:28PM  up 20 days, 18:53, 1 user, load averages: 0.14, 0.17, 0.20
 2:28PM  up 20 days, 18:54, 1 user, load averages: 0.10, 0.16, 0.19
 2:28PM  up 20 days, 18:54, 1 user, load averages: 0.07, 0.15, 0.19
 2:29PM  up 20 days, 18:54, 1 user, load averages: 0.05, 0.14, 0.18
 2:29PM  up 20 days, 18:55, 1 user, load averages: 0.04, 0.13, 0.18
 2:29PM  up 20 days, 18:55, 1 user, load averages: 0.28, 0.18, 0.19
 2:30PM  up 20 days, 18:55, 1 user, load averages: 0.20, 0.17, 0.19
 2:30PM  up 20 days, 18:56, 1 user, load averages: 0.22, 0.17, 0.19
 2:30PM  up 20 days, 18:56, 1 user, load averages: 0.22, 0.18, 0.19
 2:31PM  up 20 days, 18:56, 1 user, load averages: 0.29, 0.20, 0.19
 2:31PM  up 20 days, 18:57, 1 user, load averages: 0.28, 0.20, 0.19
 2:31PM  up 20 days, 18:57, 1 user, load averages: 0.20, 0.19, 0.19
 2:32PM  up 20 days, 18:57, 1 user, load averages: 0.28, 0.20, 0.19
 2:32PM  up 20 days, 18:58, 1 user, load averages: 0.26, 0.20, 0.19
 2:32PM  up 20 days, 18:58, 1 user, load averages: 0.36, 0.23, 0.20
 2:33PM  up 20 days, 18:58, 1 user, load averages: 0.25, 0.21, 0.19
 2:33PM  up 20 days, 18:59, 1 user, load averages: 0.26, 0.21, 0.19
 2:33PM  up 20 days, 18:59, 1 user, load averages: 0.19, 0.20, 0.19
 2:34PM  up 20 days, 18:59, 1 user, load averages: 0.13, 0.18, 0.18
